"id","name","care_focus","median_wage","geo_level"
"general-children-s-education","General Children's Education","developmental","67000","state25"
"general-children-s-education","General Children's Education","developmental","52000","state45"
"general-children-s-education","General Children's Education","developmental","62000","state17"
"general-children-s-education","General Children's Education","developmental","70000","state11"
"general-children-s-education","General Children's Education","developmental","75000","state34"
"general-children-s-education","General Children's Education","developmental","74000","state06"
"general-children-s-education","General Children's Education","developmental","56000","state55"
"general-children-s-education","General Children's Education","developmental","53400","state20"
"general-children-s-education","General Children's Education","developmental","67000","state41"
"general-children-s-education","General Children's Education","developmental","58500","state48"
"general-children-s-education","General Children's Education","developmental","50000","state05"
"general-children-s-education","General Children's Education","developmental","60000","state39"
"general-children-s-education","General Children's Education","developmental","51000","state27"
"general-children-s-education","General Children's Education","developmental","60000","state01"
"general-children-s-education","General Children's Education","developmental","45000","state12"
"general-children-s-education","General Children's Education","developmental","58800","state31"
"general-children-s-education","General Children's Education","developmental","60000","state13"
"general-children-s-education","General Children's Education","developmental","55000","state19"
"general-children-s-education","General Children's Education","developmental","50000","state37"
"general-children-s-education","General Children's Education","developmental","47000","state08"
"general-healthcare","General Healthcare","health","NULL","state18"
"general-healthcare","General Healthcare","health","NULL","state01"
"general-healthcare","General Healthcare","health","NULL","state09"
"general-healthcare","General Healthcare","health","NULL","state50"
"general-healthcare","General Healthcare","health","NULL","state21"
"general-healthcare","General Healthcare","health","NULL","state48"
"general-healthcare","General Healthcare","health","NULL","state29"
"general-healthcare","General Healthcare","health","NULL","state26"
"general-healthcare","General Healthcare","health","NULL","state06"
"general-healthcare","General Healthcare","health","NULL","state05"
"general-healthcare","General Healthcare","health","NULL","state12"
"general-healthcare","General Healthcare","health","NULL","state13"
"general-healthcare","General Healthcare","health","NULL","state49"
"general-healthcare","General Healthcare","health","NULL","state27"
"general-healthcare","General Healthcare","health","NULL","state51"
"general-healthcare","General Healthcare","health","NULL","state46"
"general-healthcare","General Healthcare","health","NULL","state39"
"general-healthcare","General Healthcare","health","NULL","state36"
"general-healthcare","General Healthcare","health","NULL","state41"
"general-healthcare","General Healthcare","health","NULL","state25"
"general-healthcare","General Healthcare","health","NULL","state35"
"general-healthcare","General Healthcare","health","NULL","state22"
"general-healthcare","General Healthcare","health","NULL","state19"
"general-healthcare","General Healthcare","health","NULL","state55"
"general-healthcare","General Healthcare","health","NULL","state42"
"general-healthcare","General Healthcare","health","NULL","state40"
"general-healthcare","General Healthcare","health","NULL","state44"
"general-healthcare","General Healthcare","health","NULL","state47"
"general-healthcare","General Healthcare","health","NULL","state45"
"general-healthcare","General Healthcare","health","NULL","state08"
"general-healthcare","General Healthcare","health","NULL","state53"
"general-healthcare","General Healthcare","health","NULL","state17"
"general-healthcare","General Healthcare","health","NULL","state32"
"general-healthcare","General Healthcare","health","NULL","state04"
"general-healthcare","General Healthcare","health","NULL","state37"
"general-healthcare","General Healthcare","health","NULL","state54"
"general-healthcare","General Healthcare","health","NULL","state23"
"general-healthcare","General Healthcare","health","NULL","state16"
"general-healthcare","General Healthcare","health","NULL","state10"
"general-healthcare","General Healthcare","health","NULL","state20"
"general-healthcare","General Healthcare","health","NULL","state31"
"general-healthcare","General Healthcare","health","NULL","state28"
"general-healthcare","General Healthcare","health","NULL","state34"
"general-healthcare","General Healthcare","health","NULL","state24"
"general-healthcare","General Healthcare","health","NULL","state33"
"general-healthcare","General Healthcare","health","NULL","state15"
"general-healthcare","General Healthcare","health","NULL","state30"
"general-healthcare","General Healthcare","health","NULL","state02"
"general-healthcare","General Healthcare","health","NULL","state56"
"general-healthcare","General Healthcare","health","NULL","state11"
"general-healthcare","General Healthcare","health","NULL","state38"
"general-household-activities","General Household Activities","daily_living","41000","state46"
"general-household-activities","General Household Activities","daily_living","32000","state53"
"general-household-activities","General Household Activities","daily_living","31200","state17"
"general-household-activities","General Household Activities","daily_living","30000","state05"
"general-household-activities","General Household Activities","daily_living","38780","state36"
"general-household-activities","General Household Activities","daily_living","35000","state12"
"general-household-activities","General Household Activities","daily_living","32000","state06"
"general-household-activities","General Household Activities","daily_living","26000","state48"
"general-household-activities","General Household Activities","daily_living","30002","state08"
"general-household-activities","General Household Activities","daily_living","35000","state26"
"general-household-activities","General Household Activities","daily_living","27040","state01"
"general-household-activities","General Household Activities","daily_living","30000","state41"
"general-household-activities","General Household Activities","daily_living","50000","state25"
"general-household-activities","General Household Activities","daily_living","27900","state22"
"general-household-activities","General Household Activities","daily_living","37000","state51"
"general-household-activities","General Household Activities","daily_living","25000","state55"
"general-household-activities","General Household Activities","daily_living","36568","state47"
"general-household-activities","General Household Activities","daily_living","30000","state50"
"general-household-activities","General Household Activities","daily_living","35000","state44"
"general-household-activities","General Household Activities","daily_living","32000","state24"
"general-household-activities","General Household Activities","daily_living","35000","state31"
"general-household-activities","General Household Activities","daily_living","50000","state39"
"general-household-activities","General Household Activities","daily_living","38000","state32"
"general-household-activities","General Household Activities","daily_living","27002","state40"
