"geo_level","category_id","subcategory_id","care_type","care_focus","provider_attention","provision_interval","population"
"state01","gender-race","female-black","informal","developmental","active",9181710.84638275,521793.249300836
"state01","gender-race","female-black","informal","developmental","passive_child",45900876.173416,521793.249300836
"state01","gender-race","female-black","informal","health","active",11792106.7569588,521793.249300836
"state01","gender-race","female-black","informal","health","passive_elder",4051715.91031974,327899.743616283
"state01","gender-race","female-black","informal","none","active",559926536.47665,521793.249300836
"state01","gender-race","female-hispan","formal","daily_living","active",2941019.65714286,49820.23
"state01","gender-race","female-hispan","formal","none","active",7135701.85714286,73359.17
"state01","gender-race","female-hispan","informal","daily_living","active",15424237.4679034,46261.8401603041
"state01","gender-race","female-hispan","informal","developmental","active",998931.556587704,35023.6325429052
"state01","gender-race","female-hispan","informal","developmental","passive_child",5786046.18980596,35023.6325429052
"state01","gender-race","female-hispan","informal","none","active",40583773.3754228,46261.8401603041
"state01","gender-race","female-multi","informal","daily_living","active",1765964.71377629,15939.2240854855
"state01","gender-race","female-multi","informal","developmental","active",1580606.08000878,7875.29463968
"state01","gender-race","female-multi","informal","health","active",3279495.60908063,8063.92944580548
"state01","gender-race","female-multi","informal","none","active",14678620.5847771,18436.468027531
"state01","gender-race","female-native","informal","daily_living","active",639930.167433975,2229.72183774904
"state01","gender-race","female-native","informal","developmental","passive_child",1531818.90253359,2229.72183774904
"state01","gender-race","female-native","informal","none","active",2515126.23298092,2229.72183774904
"state01","gender-race","female-other","formal","daily_living","active",10961031.8571429,417068.57
"state01","gender-race","female-other","formal","developmental","active",6397392.68571429,296987.28
"state01","gender-race","female-other","formal","health","active",7577365.88571429,300298.11
"state01","gender-race","female-other","formal","none","active",10173618.2571429,85167.26
"state01","gender-race","female-other","informal","daily_living","active",530988.13267989,17699.604422663
"state01","gender-race","female-other","informal","developmental","active",1353978.56188321,157811.865954861
"state01","gender-race","female-other","informal","developmental","passive_child",2727587.84086729,19793.3912638652
"state01","gender-race","female-other","informal","health","active",119180.966241852,11918.0966241852
"state01","gender-race","female-other","informal","health","passive_elder",480526.773212938,245734.319625918
"state01","gender-race","female-white","formal","daily_living","active",17774632.3714286,1202554.46
"state01","gender-race","female-white","formal","developmental","active",27075123.3428571,1202554.46
"state01","gender-race","female-white","formal","health","active",41109471.2571429,1348643.75
"state01","gender-race","female-white","formal","none","active",115081622.314286,1348643.75
"state01","gender-race","female-white","informal","daily_living","active",300154450.733867,1135520.70061092
"state01","gender-race","female-white","informal","developmental","active",43227339.4478303,991856.65311799
"state01","gender-race","female-white","informal","developmental","passive_child",103381928.943649,1135520.70061092
"state01","gender-race","female-white","informal","health","active",32161826.7520135,1135520.70061092
"state01","gender-race","female-white","informal","health","passive_elder",19139017.2041565,991856.65311799
"state01","gender-race","female-white","informal","none","active",1082226902.46666,1135520.70061092
"state01","gender-race","male-asian","formal","none","active",6422398.45714286,28830.42
"state01","gender-race","male-asian","informal","daily_living","active",6016184.24818119,29910.0527646559
"state01","gender-race","male-asian","informal","developmental","passive_child",1982771.96081109,10216.3223885392
"state01","gender-race","male-asian","informal","none","active",24970079.636429,29910.0527646559
"state01","gender-race","male-black","formal","daily_living","active",15526517.3142857,341180.29
"state01","gender-race","male-black","formal","none","active",72830790.4285714,447947.27
"state01","gender-race","male-black","informal","daily_living","active",58195058.8507931,452229.992133885
"state01","gender-race","male-black","informal","developmental","active",2248157.16438075,85222.7024617551
"state01","gender-race","male-black","informal","developmental","passive_child",16300130.4930077,142873.892126388
"state01","gender-race","male-black","informal","health","active",263966.528488061,309356.100007496
"state01","gender-race","male-black","informal","none","active",457893971.512239,452229.992133885
"state01","gender-race","male-hispan","formal","daily_living","active",2672136,38864.13
"state01","gender-race","male-hispan","formal","none","active",10691453.3142857,56153.93
"state01","gender-race","male-hispan","informal","daily_living","active",12728841.9461367,60790.0802954082
"state01","gender-race","male-hispan","informal","none","active",81431489.5183994,74550.8153267036
"state01","gender-race","male-multi","formal","none","active",4077332.57142857,17605.18
"state01","gender-race","male-multi","informal","daily_living","active",3484049.52032131,30567.050595297
"state01","gender-race","male-multi","informal","developmental","passive_child",2908559.6555599,3382.04611111616
"state01","gender-race","male-multi","informal","none","active",33739500.9479571,30567.050595297
"state01","gender-race","male-other","formal","daily_living","active",6756322.54285714,270280.06
"state01","gender-race","male-other","formal","developmental","active",3347276.4,538943.55
"state01","gender-race","male-other","formal","health","active",6404488.28571429,511974.94
"state01","gender-race","male-other","formal","none","active",3861850.71428571,16241.14
"state01","gender-race","male-other","informal","daily_living","active",412822.05093886,13760.7350312953
