"year","prime_age","race_ethnicity","empstat","poverty","gender","provider_status","time_use","care_type","care_focus","provider_attention","population","provision_interval"
2003,"Prime Age","Asian/Pacific Island","NILF",NA,"female","with_children","care","informal","developmental","active",39026.2482316679,8394944.31845527
2003,"Prime Age","Asian/Pacific Island","NILF",NA,"female","with_children","care","informal","health","active",4950.65325715397,22165.1896896208
2003,"Prime Age","Asian/Pacific Island","NILF",NA,"female","without_children","care","informal","daily_living","active",15253.7207304219,3585061.43135187
2003,"Prime Age","Asian/Pacific Island","NILF",NA,"female","without_children","care","informal","developmental","passive_child",16345.35448592,0
2003,"Prime Age","Asian/Pacific Island","NILF",NA,"female","without_children","care","informal","developmental","active",1379.5546529737,206933.197946055
2003,"Prime Age","Asian/Pacific Island","NILF",NA,"male","with_children","care","informal","daily_living","active",12523.8743393173,1204101.48513853
2003,"Prime Age","Asian/Pacific Island","NILF",NA,"male","with_children","care","informal","developmental","passive_child",15280.8991251512,723456.455997539
2003,"Prime Age","Asian/Pacific Island","NILF",NA,"male","with_children","care","informal","developmental","active",8279.5931522274,1490837.89508446
2003,"Prime Age","Asian/Pacific Island","NILF",NA,"male","without_children","care","informal","daily_living","active",19108.7825172849,2382121.30340938
2003,"Prime Age","Asian/Pacific Island","NILF",NA,"male","without_children","care","informal","developmental","passive_child",19108.7825172849,0
2003,"Prime Age","Asian/Pacific Island","NILF",NA,"male","without_children","care","informal","health","active",4782.07438932931,526028.182826225
2003,"Prime Age","Asian/Pacific Island","Unemployed",NA,"female","with_children","care","informal","daily_living","active",18827.7049403693,5910432.85144859
2003,"Prime Age","Asian/Pacific Island","Unemployed",NA,"female","with_children","care","informal","developmental","passive_child",18827.7049403693,8508501.12225895
2003,"Prime Age","Asian/Pacific Island","Unemployed",NA,"female","with_children","care","informal","developmental","active",14645.848823731,2497162.32796336
2003,"Prime Age","Asian/Pacific Island","Unemployed",NA,"female","without_children","care","informal","daily_living","active",9180.01436031014,2779540.49284181
2003,"Prime Age","Asian/Pacific Island","Unemployed",NA,"female","without_children","care","informal","developmental","passive_child",9180.01436031014,0
2003,"Prime Age","Asian/Pacific Island","Unemployed",NA,"male","with_children","care","informal","daily_living","active",14255.4259665627,1046677.56788444
2003,"Prime Age","Asian/Pacific Island","Unemployed",NA,"male","with_children","care","informal","developmental","passive_child",16447.9630345852,7301340.39094307
2003,"Prime Age","Asian/Pacific Island","Unemployed",NA,"male","with_children","care","informal","developmental","active",14357.5508617693,3423969.37708081
2003,"Prime Age","Asian/Pacific Island","Unemployed",NA,"male","without_children","care","informal","daily_living","active",16286.8621638323,2386014.88767962
2003,"Prime Age","Asian/Pacific Island","Unemployed",NA,"male","without_children","care","informal","developmental","passive_child",16286.8621638323,0
2003,"Prime Age","Asian/Pacific Island","Unemployed",NA,"male","without_children","care","informal","health","active",9987.23606721534,749042.705041151
2003,"Prime Age","Black","Employed",NA,"female","with_children","care","informal","daily_living","active",662843.7241729,133214721.238445
2003,"Prime Age","Black","Employed",NA,"female","with_children","care","informal","developmental","passive_child",664359.755974053,161080055.264543
2003,"Prime Age","Black","Employed",NA,"female","with_children","care","informal","developmental","active",453515.323075511,40273376.2894122
2003,"Prime Age","Black","Employed",NA,"female","with_children","care","informal","health","active",97862.7893029792,12502535.9001922
2003,"Prime Age","Black","Employed",NA,"female","without_children","care","informal","daily_living","active",448866.644838368,74791748.2533584
2003,"Prime Age","Black","Employed",NA,"female","without_children","care","informal","developmental","passive_child",467771.251734891,13723799.8402216
2003,"Prime Age","Black","Employed",NA,"female","without_children","care","informal","developmental","active",32027.2590946559,2211382.65487663
2003,"Prime Age","Black","Employed",NA,"female","without_children","care","informal","health","active",41484.1260327775,5612470.35548847
2003,"Prime Age","Black","Employed",NA,"male","with_children","care","informal","daily_living","active",498214.371562947,70414410.8826459
2003,"Prime Age","Black","Employed",NA,"male","with_children","care","informal","developmental","passive_child",526550.822852958,88040542.9288489
2003,"Prime Age","Black","Employed",NA,"male","with_children","care","informal","developmental","active",224417.173115349,18524121.0945545
2003,"Prime Age","Black","Employed",NA,"male","with_children","care","informal","health","active",34841.9375271321,1865119.76741198
2003,"Prime Age","Black","Employed",NA,"male","without_children","care","informal","daily_living","active",433790.420768298,54907912.0872324
2003,"Prime Age","Black","Employed",NA,"male","without_children","care","informal","developmental","passive_child",445798.967617097,6493018.65957216
2003,"Prime Age","Black","Employed",NA,"male","without_children","care","informal","developmental","active",23807.8673530219,5888907.71413614
2003,"Prime Age","Black","Employed",NA,"male","without_children","care","informal","health","active",18904.3132246022,1467505.78751334
2003,"Prime Age","Black","NILF",NA,"female","with_children","care","informal","daily_living","active",154277.878321492,35792023.9218973
2003,"Prime Age","Black","NILF",NA,"female","with_children","care","informal","developmental","passive_child",157681.82918612,59932269.6762375
2003,"Prime Age","Black","NILF",NA,"female","with_children","care","informal","developmental","active",102645.979207403,17983895.4378623
2003,"Prime Age","Black","NILF",NA,"female","with_children","care","informal","health","active",42804.8530108482,5563733.68861906
2003,"Prime Age","Black","NILF",NA,"female","without_children","care","informal","daily_living","active",123534.779135225,28899519.4072685
2003,"Prime Age","Black","NILF",NA,"female","without_children","care","informal","developmental","passive_child",145212.96539402,15405445.7295208
2003,"Prime Age","Black","NILF",NA,"female","without_children","care","informal","developmental","active",31441.6992921414,8278113.92773911
2003,"Prime Age","Black","NILF",NA,"female","without_children","care","informal","health","active",18766.581625491,2289478.65656068
2003,"Prime Age","Black","NILF",NA,"male","with_children","care","informal","daily_living","active",54994.9940677348,9503677.50974655
2003,"Prime Age","Black","NILF",NA,"male","with_children","care","informal","developmental","passive_child",61725.9413689786,20412131.3499995
2003,"Prime Age","Black","NILF",NA,"male","with_children","care","informal","developmental","active",19562.5961950975,3716499.82891769
2003,"Prime Age","Black","NILF",NA,"male","with_children","care","informal","health","active",13378.3043734992,1674968.36152295
2003,"Prime Age","Black","NILF",NA,"male","without_children","care","informal","daily_living","active",112632.873425652,17307602.2221105
2003,"Prime Age","Black","NILF",NA,"male","without_children","care","informal","developmental","passive_child",123715.403904822,4465461.69610736
2003,"Prime Age","Black","NILF",NA,"male","without_children","care","informal","developmental","active",9391.91420752219,2185125.13199325
2003,"Prime Age","Black","NILF",NA,"male","without_children","care","informal","health","active",9986.65982570685,1139366.22101863
2003,"Prime Age","Black","Unemployed",NA,"female","with_children","care","informal","daily_living","active",84241.9048417277,20704477.6327894
2003,"Prime Age","Black","Unemployed",NA,"female","with_children","care","informal","developmental","passive_child",85831.792329668,30693723.2066199
2003,"Prime Age","Black","Unemployed",NA,"female","with_children","care","informal","developmental","active",70594.451793457,8897696.99182812
2003,"Prime Age","Black","Unemployed",NA,"female","with_children","care","informal","health","active",14367.2877289008,1170278.01922558
2003,"Prime Age","Black","Unemployed",NA,"female","without_children","care","informal","daily_living","active",62890.0620686088,14469070.3842426
2003,"Prime Age","Black","Unemployed",NA,"female","without_children","care","informal","developmental","passive_child",63858.1046604734,556399.700204882
2003,"Prime Age","Black","Unemployed",NA,"female","without_children","care","informal","developmental","active",9093.83869963233,1653345.12418764
2003,"Prime Age","Black","Unemployed",NA,"female","without_children","care","informal","health","active",1629.04383838137,307889.285454079
2003,"Prime Age","Black","Unemployed",NA,"male","with_children","care","informal","daily_living","active",47112.6596118488,6449484.08134638
2003,"Prime Age","Black","Unemployed",NA,"male","with_children","care","informal","developmental","passive_child",48361.9834559814,6019462.5547543
2003,"Prime Age","Black","Unemployed",NA,"male","with_children","care","informal","developmental","active",18850.9348042197,956971.409909102
2003,"Prime Age","Black","Unemployed",NA,"male","with_children","care","informal","health","active",2687.93973395562,5375.87946791123
2003,"Prime Age","Black","Unemployed",NA,"male","without_children","care","informal","daily_living","active",35998.4243398236,7760960.48800113
2003,"Prime Age","Black","Unemployed",NA,"male","without_children","care","informal","developmental","passive_child",35998.4243398236,248086.625784658
2003,"Prime Age","Black","Unemployed",NA,"male","without_children","care","informal","developmental","active",2728.82761302466,2728.82761302466
2003,"Prime Age","Hispanic","Employed",NA,"female","with_children","care","informal","daily_living","active",662717.180729268,148491661.827186
2003,"Prime Age","Hispanic","Employed",NA,"female","with_children","care","informal","developmental","passive_child",665480.396660857,187863256.613011
2003,"Prime Age","Hispanic","Employed",NA,"female","with_children","care","informal","developmental","active",485617.651065972,43938107.0416645
